 time   Mgal      M*       MWD     MBHNS    Msub     Mgas     Zgas   <Z*>mass <Z*>Lbol
 6295 .100E+01 .637E+00 .924E-01 .103E-01 .000E+00 .260E+00 .462E-01 .800E-03 .800E-03
 6300 .100E+01 .637E+00 .924E-01 .103E-01 .000E+00 .260E+00 .462E-01 .800E-03 .800E-03
 6305 .100E+01 .637E+00 .925E-01 .103E-01 .000E+00 .260E+00 .462E-01 .800E-03 .800E-03
 6310 .100E+01 .637E+00 .925E-01 .103E-01 .000E+00 .260E+00 .462E-01 .800E-03 .800E-03
 6315 .100E+01 .637E+00 .925E-01 .103E-01 .000E+00 .260E+00 .462E-01 .800E-03 .800E-03
 6320 .100E+01 .637E+00 .926E-01 .103E-01 .000E+00 .261E+00 .462E-01 .800E-03 .800E-03
 6325 .100E+01 .637E+00 .926E-01 .103E-01 .000E+00 .261E+00 .462E-01 .800E-03 .800E-03
 6330 .100E+01 .637E+00 .926E-01 .103E-01 .000E+00 .261E+00 .462E-01 .800E-03 .800E-03
 6335 .100E+01 .636E+00 .927E-01 .103E-01 .000E+00 .261E+00 .462E-01 .800E-03 .800E-03
 6340 .100E+01 .636E+00 .927E-01 .103E-01 .000E+00 .261E+00 .462E-01 .800E-03 .800E-03
 6345 .100E+01 .636E+00 .927E-01 .103E-01 .000E+00 .261E+00 .462E-01 .800E-03 .800E-03
 6350 .100E+01 .636E+00 .927E-01 .103E-01 .000E+00 .261E+00 .462E-01 .800E-03 .800E-03
 6355 .100E+01 .636E+00 .928E-01 .103E-01 .000E+00 .261E+00 .462E-01 .800E-03 .800E-03
 6360 .100E+01 .636E+00 .928E-01 .103E-01 .000E+00 .261E+00 .462E-01 .800E-03 .800E-03
 6365 .100E+01 .636E+00 .928E-01 .103E-01 .000E+00 .261E+00 .462E-01 .800E-03 .800E-03
 6370 .100E+01 .636E+00 .929E-01 .103E-01 .000E+00 .261E+00 .462E-01 .800E-03 .800E-03
 6375 .100E+01 .636E+00 .929E-01 .103E-01 .000E+00 .261E+00 .462E-01 .800E-03 .800E-03
 6380 .100E+01 .636E+00 .929E-01 .103E-01 .000E+00 .261E+00 .462E-01 .800E-03 .800E-03
 6385 .100E+01 .636E+00 .930E-01 .103E-01 .000E+00 .261E+00 .462E-01 .800E-03 .800E-03
 6390 .100E+01 .636E+00 .930E-01 .103E-01 .000E+00 .261E+00 .462E-01 .800E-03 .800E-03
 6395 .100E+01 .636E+00 .930E-01 .103E-01 .000E+00 .261E+00 .462E-01 .800E-03 .800E-03
 6400 .100E+01 .636E+00 .931E-01 .103E-01 .000E+00 .261E+00 .462E-01 .800E-03 .800E-03
 6405 .100E+01 .636E+00 .931E-01 .103E-01 .000E+00 .261E+00 .462E-01 .800E-03 .800E-03
 6410 .100E+01 .636E+00 .931E-01 .103E-01 .000E+00 .261E+00 .461E-01 .800E-03 .800E-03
 6415 .100E+01 .636E+00 .932E-01 .103E-01 .000E+00 .261E+00 .461E-01 .800E-03 .800E-03
 6420 .100E+01 .635E+00 .932E-01 .103E-01 .000E+00 .261E+00 .461E-01 .800E-03 .800E-03
 6425 .100E+01 .635E+00 .932E-01 .103E-01 .000E+00 .261E+00 .461E-01 .800E-03 .800E-03
 6430 .100E+01 .635E+00 .933E-01 .103E-01 .000E+00 .261E+00 .461E-01 .800E-03 .800E-03
 6435 .100E+01 .635E+00 .933E-01 .103E-01 .000E+00 .261E+00 .461E-01 .800E-03 .800E-03
 6440 .100E+01 .635E+00 .933E-01 .103E-01 .000E+00 .261E+00 .461E-01 .800E-03 .800E-03
 6445 .100E+01 .635E+00 .933E-01 .103E-01 .000E+00 .261E+00 .461E-01 .800E-03 .800E-03
 6450 .100E+01 .635E+00 .934E-01 .103E-01 .000E+00 .261E+00 .461E-01 .800E-03 .800E-03
 6455 .100E+01 .635E+00 .934E-01 .103E-01 .000E+00 .261E+00 .461E-01 .800E-03 .800E-03
 6460 .100E+01 .635E+00 .934E-01 .103E-01 .000E+00 .261E+00 .461E-01 .800E-03 .800E-03
 6465 .100E+01 .635E+00 .935E-01 .103E-01 .000E+00 .261E+00 .461E-01 .800E-03 .800E-03
 6470 .100E+01 .635E+00 .935E-01 .103E-01 .000E+00 .261E+00 .461E-01 .800E-03 .800E-03
 6475 .100E+01 .635E+00 .935E-01 .103E-01 .000E+00 .261E+00 .461E-01 .800E-03 .800E-03
 6480 .100E+01 .635E+00 .936E-01 .103E-01 .000E+00 .261E+00 .461E-01 .800E-03 .800E-03
 6485 .100E+01 .635E+00 .936E-01 .103E-01 .000E+00 .261E+00 .461E-01 .800E-03 .800E-03
 6490 .100E+01 .635E+00 .936E-01 .103E-01 .000E+00 .261E+00 .461E-01 .800E-03 .800E-03
 6495 .100E+01 .635E+00 .937E-01 .103E-01 .000E+00 .261E+00 .461E-01 .800E-03 .800E-03
 6500 .100E+01 .635E+00 .937E-01 .103E-01 .000E+00 .261E+00 .461E-01 .800E-03 .800E-03
 6505 .100E+01 .634E+00 .937E-01 .103E-01 .000E+00 .261E+00 .461E-01 .800E-03 .800E-03
 6510 .100E+01 .634E+00 .938E-01 .103E-01 .000E+00 .262E+00 .461E-01 .800E-03 .800E-03
 6515 .100E+01 .634E+00 .938E-01 .103E-01 .000E+00 .262E+00 .461E-01 .800E-03 .800E-03
 6520 .100E+01 .634E+00 .938E-01 .103E-01 .000E+00 .262E+00 .461E-01 .800E-03 .800E-03
 6525 .100E+01 .634E+00 .938E-01 .103E-01 .000E+00 .262E+00 .461E-01 .800E-03 .800E-03
 6530 .100E+01 .634E+00 .939E-01 .103E-01 .000E+00 .262E+00 .460E-01 .800E-03 .800E-03
 6535 .100E+01 .634E+00 .939E-01 .103E-01 .000E+00 .262E+00 .460E-01 .800E-03 .800E-03
 6540 .100E+01 .634E+00 .939E-01 .103E-01 .000E+00 .262E+00 .460E-01 .800E-03 .800E-03
 6545 .100E+01 .634E+00 .940E-01 .103E-01 .000E+00 .262E+00 .460E-01 .800E-03 .800E-03
 6550 .100E+01 .634E+00 .940E-01 .103E-01 .000E+00 .262E+00 .460E-01 .800E-03 .800E-03
 6555 .100E+01 .634E+00 .940E-01 .103E-01 .000E+00 .262E+00 .460E-01 .800E-03 .800E-03
 6560 .100E+01 .634E+00 .941E-01 .103E-01 .000E+00 .262E+00 .460E-01 .800E-03 .800E-03
 6565 .100E+01 .634E+00 .941E-01 .103E-01 .000E+00 .262E+00 .460E-01 .800E-03 .800E-03
 6570 .100E+01 .634E+00 .941E-01 .103E-01 .000E+00 .262E+00 .460E-01 .800E-03 .800E-03
 6575 .100E+01 .634E+00 .942E-01 .103E-01 .000E+00 .262E+00 .460E-01 .800E-03 .800E-03
 6580 .100E+01 .634E+00 .942E-01 .103E-01 .000E+00 .262E+00 .460E-01 .800E-03 .800E-03
 6585 .100E+01 .634E+00 .942E-01 .103E-01 .000E+00 .262E+00 .460E-01 .800E-03 .800E-03
 6590 .100E+01 .634E+00 .942E-01 .103E-01 .000E+00 .262E+00 .460E-01 .800E-03 .800E-03
 6595 .100E+01 .633E+00 .943E-01 .103E-01 .000E+00 .262E+00 .460E-01 .800E-03 .800E-03
 6600 .100E+01 .633E+00 .943E-01 .103E-01 .000E+00 .262E+00 .460E-01 .800E-03 .800E-03
 6605 .100E+01 .633E+00 .943E-01 .103E-01 .000E+00 .262E+00 .460E-01 .800E-03 .800E-03
 6610 .100E+01 .633E+00 .944E-01 .103E-01 .000E+00 .262E+00 .460E-01 .800E-03 .800E-03
 6615 .100E+01 .633E+00 .944E-01 .103E-01 .000E+00 .262E+00 .460E-01 .800E-03 .800E-03
 6620 .100E+01 .633E+00 .944E-01 .103E-01 .000E+00 .262E+00 .460E-01 .800E-03 .800E-03
 6625 .100E+01 .633E+00 .945E-01 .103E-01 .000E+00 .262E+00 .460E-01 .800E-03 .800E-03
 6630 .100E+01 .633E+00 .945E-01 .103E-01 .000E+00 .262E+00 .460E-01 .800E-03 .800E-03
 6635 .100E+01 .633E+00 .945E-01 .103E-01 .000E+00 .262E+00 .460E-01 .800E-03 .800E-03
 6640 .100E+01 .633E+00 .946E-01 .103E-01 .000E+00 .262E+00 .460E-01 .800E-03 .800E-03
 6645 .100E+01 .633E+00 .946E-01 .103E-01 .000E+00 .262E+00 .460E-01 .800E-03 .800E-03
 6650 .100E+01 .633E+00 .946E-01 .103E-01 .000E+00 .262E+00 .460E-01 .800E-03 .800E-03
 6655 .100E+01 .633E+00 .947E-01 .103E-01 .000E+00 .262E+00 .460E-01 .800E-03 .800E-03
 6660 .100E+01 .633E+00 .947E-01 .103E-01 .000E+00 .262E+00 .459E-01 .800E-03 .800E-03
 6665 .100E+01 .633E+00 .947E-01 .103E-01 .000E+00 .262E+00 .459E-01 .800E-03 .800E-03
 6670 .100E+01 .633E+00 .947E-01 .103E-01 .000E+00 .262E+00 .459E-01 .800E-03 .800E-03
 6675 .100E+01 .633E+00 .948E-01 .103E-01 .000E+00 .262E+00 .459E-01 .800E-03 .800E-03
 6680 .100E+01 .632E+00 .948E-01 .103E-01 .000E+00 .262E+00 .459E-01 .800E-03 .800E-03
 6685 .100E+01 .632E+00 .948E-01 .103E-01 .000E+00 .262E+00 .459E-01 .800E-03 .800E-03
 6690 .100E+01 .632E+00 .949E-01 .103E-01 .000E+00 .262E+00 .459E-01 .800E-03 .800E-03
 6695 .100E+01 .632E+00 .949E-01 .103E-01 .000E+00 .262E+00 .459E-01 .800E-03 .800E-03
 6700 .100E+01 .632E+00 .949E-01 .103E-01 .000E+00 .262E+00 .459E-01 .800E-03 .800E-03
 6705 .100E+01 .632E+00 .950E-01 .103E-01 .000E+00 .263E+00 .459E-01 .800E-03 .800E-03
 6710 .100E+01 .632E+00 .950E-01 .103E-01 .000E+00 .263E+00 .459E-01 .800E-03 .800E-03
 6715 .100E+01 .632E+00 .950E-01 .103E-01 .000E+00 .263E+00 .459E-01 .800E-03 .800E-03
 6720 .100E+01 .632E+00 .951E-01 .103E-01 .000E+00 .263E+00 .459E-01 .800E-03 .800E-03
 6725 .100E+01 .632E+00 .951E-01 .103E-01 .000E+00 .263E+00 .459E-01 .800E-03 .800E-03
 6730 .100E+01 .632E+00 .951E-01 .103E-01 .000E+00 .263E+00 .459E-01 .800E-03 .800E-03
 6735 .100E+01 .632E+00 .951E-01 .103E-01 .000E+00 .263E+00 .459E-01 .800E-03 .800E-03
 6740 .100E+01 .632E+00 .952E-01 .103E-01 .000E+00 .263E+00 .459E-01 .800E-03 .800E-03
 6745 .100E+01 .632E+00 .952E-01 .103E-01 .000E+00 .263E+00 .459E-01 .800E-03 .800E-03
 6750 .100E+01 .632E+00 .952E-01 .103E-01 .000E+00 .263E+00 .459E-01 .800E-03 .800E-03
 6755 .100E+01 .632E+00 .953E-01 .103E-01 .000E+00 .263E+00 .459E-01 .800E-03 .800E-03
 6760 .100E+01 .632E+00 .953E-01 .103E-01 .000E+00 .263E+00 .459E-01 .800E-03 .800E-03
 6765 .100E+01 .632E+00 .953E-01 .103E-01 .000E+00 .263E+00 .459E-01 .800E-03 .800E-03
 6770 .100E+01 .631E+00 .954E-01 .103E-01 .000E+00 .263E+00 .459E-01 .800E-03 .800E-03
 6775 .100E+01 .631E+00 .954E-01 .103E-01 .000E+00 .263E+00 .459E-01 .800E-03 .800E-03
 6780 .100E+01 .631E+00 .954E-01 .103E-01 .000E+00 .263E+00 .459E-01 .800E-03 .800E-03
 6785 .100E+01 .631E+00 .954E-01 .103E-01 .000E+00 .263E+00 .459E-01 .800E-03 .800E-03
 6790 .100E+01 .631E+00 .955E-01 .103E-01 .000E+00 .263E+00 .458E-01 .800E-03 .800E-03
 6795 .100E+01 .631E+00 .955E-01 .103E-01 .000E+00 .263E+00 .458E-01 .800E-03 .800E-03
 6800 .100E+01 .631E+00 .955E-01 .103E-01 .000E+00 .263E+00 .458E-01 .800E-03 .800E-03
 6805 .100E+01 .631E+00 .956E-01 .103E-01 .000E+00 .263E+00 .458E-01 .800E-03 .800E-03
 6810 .100E+01 .631E+00 .956E-01 .103E-01 .000E+00 .263E+00 .458E-01 .800E-03 .800E-03
 6815 .100E+01 .631E+00 .956E-01 .103E-01 .000E+00 .263E+00 .458E-01 .800E-03 .800E-03
 6820 .100E+01 .631E+00 .957E-01 .103E-01 .000E+00 .263E+00 .458E-01 .800E-03 .800E-03
 6825 .100E+01 .631E+00 .957E-01 .103E-01 .000E+00 .263E+00 .458E-01 .800E-03 .800E-03
 6830 .100E+01 .631E+00 .957E-01 .103E-01 .000E+00 .263E+00 .458E-01 .800E-03 .800E-03
 6835 .100E+01 .631E+00 .958E-01 .103E-01 .000E+00 .263E+00 .458E-01 .800E-03 .800E-03
 6840 .100E+01 .631E+00 .958E-01 .103E-01 .000E+00 .263E+00 .458E-01 .800E-03 .800E-03
 6845 .100E+01 .631E+00 .958E-01 .103E-01 .000E+00 .263E+00 .458E-01 .800E-03 .800E-03
 6850 .100E+01 .631E+00 .958E-01 .103E-01 .000E+00 .263E+00 .458E-01 .800E-03 .800E-03
 6855 .100E+01 .631E+00 .959E-01 .103E-01 .000E+00 .263E+00 .458E-01 .800E-03 .800E-03
 6860 .100E+01 .630E+00 .959E-01 .103E-01 .000E+00 .263E+00 .458E-01 .800E-03 .800E-03
 6865 .100E+01 .630E+00 .959E-01 .103E-01 .000E+00 .263E+00 .458E-01 .800E-03 .800E-03
 6870 .100E+01 .630E+00 .960E-01 .103E-01 .000E+00 .263E+00 .458E-01 .800E-03 .800E-03
 6875 .100E+01 .630E+00 .960E-01 .103E-01 .000E+00 .263E+00 .458E-01 .800E-03 .800E-03
 6880 .100E+01 .630E+00 .960E-01 .103E-01 .000E+00 .263E+00 .458E-01 .800E-03 .800E-03
 6885 .100E+01 .630E+00 .960E-01 .103E-01 .000E+00 .263E+00 .458E-01 .800E-03 .800E-03
 6890 .100E+01 .630E+00 .961E-01 .103E-01 .000E+00 .263E+00 .458E-01 .800E-03 .800E-03
 6895 .100E+01 .630E+00 .961E-01 .103E-01 .000E+00 .263E+00 .458E-01 .800E-03 .800E-03
 6900 .100E+01 .630E+00 .961E-01 .103E-01 .000E+00 .263E+00 .458E-01 .800E-03 .800E-03
 6905 .100E+01 .630E+00 .962E-01 .103E-01 .000E+00 .264E+00 .458E-01 .800E-03 .800E-03
 6910 .100E+01 .630E+00 .962E-01 .103E-01 .000E+00 .264E+00 .458E-01 .800E-03 .800E-03
 6915 .100E+01 .630E+00 .962E-01 .103E-01 .000E+00 .264E+00 .458E-01 .800E-03 .800E-03
 6920 .100E+01 .630E+00 .963E-01 .103E-01 .000E+00 .264E+00 .458E-01 .800E-03 .800E-03
 6925 .100E+01 .630E+00 .963E-01 .103E-01 .000E+00 .264E+00 .457E-01 .800E-03 .800E-03
 6930 .100E+01 .630E+00 .963E-01 .103E-01 .000E+00 .264E+00 .457E-01 .800E-03 .800E-03
 6935 .100E+01 .630E+00 .963E-01 .103E-01 .000E+00 .264E+00 .457E-01 .800E-03 .800E-03
 6940 .100E+01 .630E+00 .964E-01 .103E-01 .000E+00 .264E+00 .457E-01 .800E-03 .800E-03
 6945 .100E+01 .630E+00 .964E-01 .103E-01 .000E+00 .264E+00 .457E-01 .800E-03 .800E-03
 6950 .100E+01 .630E+00 .964E-01 .103E-01 .000E+00 .264E+00 .457E-01 .800E-03 .800E-03
 6955 .100E+01 .629E+00 .965E-01 .103E-01 .000E+00 .264E+00 .457E-01 .800E-03 .800E-03
 6960 .100E+01 .629E+00 .965E-01 .103E-01 .000E+00 .264E+00 .457E-01 .800E-03 .800E-03
 6965 .100E+01 .629E+00 .965E-01 .103E-01 .000E+00 .264E+00 .457E-01 .800E-03 .800E-03
 6970 .100E+01 .629E+00 .966E-01 .103E-01 .000E+00 .264E+00 .457E-01 .800E-03 .800E-03
 6975 .100E+01 .629E+00 .966E-01 .103E-01 .000E+00 .264E+00 .457E-01 .800E-03 .800E-03
 6980 .100E+01 .629E+00 .966E-01 .103E-01 .000E+00 .264E+00 .457E-01 .800E-03 .800E-03
 6985 .100E+01 .629E+00 .966E-01 .103E-01 .000E+00 .264E+00 .457E-01 .800E-03 .800E-03
 6990 .100E+01 .629E+00 .967E-01 .103E-01 .000E+00 .264E+00 .457E-01 .800E-03 .800E-03
 6995 .100E+01 .629E+00 .967E-01 .103E-01 .000E+00 .264E+00 .457E-01 .800E-03 .800E-03
 7000 .100E+01 .629E+00 .967E-01 .103E-01 .000E+00 .264E+00 .457E-01 .800E-03 .800E-03
 7005 .100E+01 .629E+00 .968E-01 .103E-01 .000E+00 .264E+00 .457E-01 .800E-03 .800E-03
 7010 .100E+01 .629E+00 .968E-01 .103E-01 .000E+00 .264E+00 .457E-01 .800E-03 .800E-03
 7015 .100E+01 .629E+00 .968E-01 .103E-01 .000E+00 .264E+00 .457E-01 .800E-03 .800E-03
 7020 .100E+01 .629E+00 .968E-01 .103E-01 .000E+00 .264E+00 .457E-01 .800E-03 .800E-03
 7025 .100E+01 .629E+00 .969E-01 .103E-01 .000E+00 .264E+00 .457E-01 .800E-03 .800E-03
 7030 .100E+01 .629E+00 .969E-01 .103E-01 .000E+00 .264E+00 .457E-01 .800E-03 .800E-03
 7035 .100E+01 .629E+00 .969E-01 .103E-01 .000E+00 .264E+00 .457E-01 .800E-03 .800E-03
 7040 .100E+01 .629E+00 .970E-01 .103E-01 .000E+00 .264E+00 .457E-01 .800E-03 .800E-03
 7045 .100E+01 .629E+00 .970E-01 .103E-01 .000E+00 .264E+00 .457E-01 .800E-03 .800E-03
 7050 .100E+01 .628E+00 .970E-01 .103E-01 .000E+00 .264E+00 .457E-01 .800E-03 .800E-03
 7055 .100E+01 .628E+00 .970E-01 .103E-01 .000E+00 .264E+00 .457E-01 .800E-03 .800E-03
 7060 .100E+01 .628E+00 .971E-01 .103E-01 .000E+00 .264E+00 .456E-01 .800E-03 .800E-03
 7065 .100E+01 .628E+00 .971E-01 .103E-01 .000E+00 .264E+00 .456E-01 .800E-03 .800E-03
 7070 .100E+01 .628E+00 .971E-01 .103E-01 .000E+00 .264E+00 .456E-01 .800E-03 .800E-03
 7075 .100E+01 .628E+00 .972E-01 .103E-01 .000E+00 .264E+00 .456E-01 .800E-03 .800E-03
 7080 .100E+01 .628E+00 .972E-01 .103E-01 .000E+00 .264E+00 .456E-01 .800E-03 .800E-03
 7085 .100E+01 .628E+00 .972E-01 .103E-01 .000E+00 .264E+00 .456E-01 .800E-03 .800E-03
 7090 .100E+01 .628E+00 .972E-01 .103E-01 .000E+00 .264E+00 .456E-01 .800E-03 .800E-03
 7095 .100E+01 .628E+00 .973E-01 .103E-01 .000E+00 .264E+00 .456E-01 .800E-03 .800E-03
 7100 .100E+01 .628E+00 .973E-01 .103E-01 .000E+00 .264E+00 .456E-01 .800E-03 .800E-03
 7105 .100E+01 .628E+00 .973E-01 .103E-01 .000E+00 .264E+00 .456E-01 .800E-03 .800E-03
 7110 .100E+01 .628E+00 .974E-01 .103E-01 .000E+00 .264E+00 .456E-01 .800E-03 .800E-03
 7115 .100E+01 .628E+00 .974E-01 .103E-01 .000E+00 .264E+00 .456E-01 .800E-03 .800E-03
 7120 .100E+01 .628E+00 .974E-01 .103E-01 .000E+00 .265E+00 .456E-01 .800E-03 .800E-03
 7125 .100E+01 .628E+00 .975E-01 .103E-01 .000E+00 .265E+00 .456E-01 .800E-03 .800E-03
 7130 .100E+01 .628E+00 .975E-01 .103E-01 .000E+00 .265E+00 .456E-01 .800E-03 .800E-03
 7135 .100E+01 .628E+00 .975E-01 .103E-01 .000E+00 .265E+00 .456E-01 .800E-03 .800E-03
 7140 .100E+01 .628E+00 .975E-01 .103E-01 .000E+00 .265E+00 .456E-01 .800E-03 .800E-03
 7145 .100E+01 .627E+00 .976E-01 .103E-01 .000E+00 .265E+00 .456E-01 .800E-03 .800E-03
 7150 .100E+01 .627E+00 .976E-01 .103E-01 .000E+00 .265E+00 .456E-01 .800E-03 .800E-03
 7155 .100E+01 .627E+00 .976E-01 .103E-01 .000E+00 .265E+00 .456E-01 .800E-03 .800E-03
 7160 .100E+01 .627E+00 .977E-01 .103E-01 .000E+00 .265E+00 .456E-01 .800E-03 .800E-03
 7165 .100E+01 .627E+00 .977E-01 .103E-01 .000E+00 .265E+00 .456E-01 .800E-03 .800E-03
 7170 .100E+01 .627E+00 .977E-01 .103E-01 .000E+00 .265E+00 .456E-01 .800E-03 .800E-03
 7175 .100E+01 .627E+00 .977E-01 .103E-01 .000E+00 .265E+00 .456E-01 .800E-03 .800E-03
 7180 .100E+01 .627E+00 .978E-01 .103E-01 .000E+00 .265E+00 .456E-01 .800E-03 .800E-03
 7185 .100E+01 .627E+00 .978E-01 .103E-01 .000E+00 .265E+00 .456E-01 .800E-03 .800E-03
 7190 .100E+01 .627E+00 .978E-01 .103E-01 .000E+00 .265E+00 .456E-01 .800E-03 .800E-03
 7195 .100E+01 .627E+00 .979E-01 .103E-01 .000E+00 .265E+00 .456E-01 .800E-03 .800E-03
 7200 .100E+01 .627E+00 .979E-01 .103E-01 .000E+00 .265E+00 .456E-01 .800E-03 .800E-03
 7205 .100E+01 .627E+00 .979E-01 .103E-01 .000E+00 .265E+00 .455E-01 .800E-03 .800E-03
 7210 .100E+01 .627E+00 .979E-01 .103E-01 .000E+00 .265E+00 .455E-01 .800E-03 .800E-03
 7215 .100E+01 .627E+00 .980E-01 .103E-01 .000E+00 .265E+00 .455E-01 .800E-03 .800E-03
 7220 .100E+01 .627E+00 .980E-01 .103E-01 .000E+00 .265E+00 .455E-01 .800E-03 .800E-03
 7225 .100E+01 .627E+00 .980E-01 .103E-01 .000E+00 .265E+00 .455E-01 .800E-03 .800E-03
 7230 .100E+01 .627E+00 .981E-01 .103E-01 .000E+00 .265E+00 .455E-01 .800E-03 .800E-03
 7235 .100E+01 .627E+00 .981E-01 .103E-01 .000E+00 .265E+00 .455E-01 .800E-03 .800E-03
 7240 .100E+01 .627E+00 .981E-01 .103E-01 .000E+00 .265E+00 .455E-01 .800E-03 .800E-03
 7245 .100E+01 .626E+00 .981E-01 .103E-01 .000E+00 .265E+00 .455E-01 .800E-03 .800E-03
 7250 .100E+01 .626E+00 .982E-01 .103E-01 .000E+00 .265E+00 .455E-01 .800E-03 .800E-03
 7255 .100E+01 .626E+00 .982E-01 .103E-01 .000E+00 .265E+00 .455E-01 .800E-03 .800E-03
 7260 .100E+01 .626E+00 .982E-01 .103E-01 .000E+00 .265E+00 .455E-01 .800E-03 .800E-03
 7265 .100E+01 .626E+00 .983E-01 .103E-01 .000E+00 .265E+00 .455E-01 .800E-03 .800E-03
 7270 .100E+01 .626E+00 .983E-01 .103E-01 .000E+00 .265E+00 .455E-01 .800E-03 .800E-03
 7275 .100E+01 .626E+00 .983E-01 .103E-01 .000E+00 .265E+00 .455E-01 .800E-03 .800E-03
 7280 .100E+01 .626E+00 .983E-01 .103E-01 .000E+00 .265E+00 .455E-01 .800E-03 .800E-03
 7285 .100E+01 .626E+00 .984E-01 .103E-01 .000E+00 .265E+00 .455E-01 .800E-03 .800E-03
 7290 .100E+01 .626E+00 .984E-01 .103E-01 .000E+00 .265E+00 .455E-01 .800E-03 .800E-03
 7295 .100E+01 .626E+00 .984E-01 .103E-01 .000E+00 .265E+00 .455E-01 .800E-03 .800E-03
 7300 .100E+01 .626E+00 .985E-01 .103E-01 .000E+00 .265E+00 .455E-01 .800E-03 .800E-03
 7305 .100E+01 .626E+00 .985E-01 .103E-01 .000E+00 .265E+00 .455E-01 .800E-03 .800E-03
 7310 .100E+01 .626E+00 .985E-01 .103E-01 .000E+00 .265E+00 .455E-01 .800E-03 .800E-03
 7315 .100E+01 .626E+00 .985E-01 .103E-01 .000E+00 .265E+00 .455E-01 .800E-03 .800E-03
 7320 .100E+01 .626E+00 .986E-01 .103E-01 .000E+00 .265E+00 .455E-01 .800E-03 .800E-03
 7325 .100E+01 .626E+00 .986E-01 .103E-01 .000E+00 .265E+00 .455E-01 .800E-03 .800E-03
 7330 .100E+01 .626E+00 .986E-01 .103E-01 .000E+00 .265E+00 .455E-01 .800E-03 .800E-03
 7335 .100E+01 .626E+00 .987E-01 .103E-01 .000E+00 .265E+00 .455E-01 .800E-03 .800E-03
 7340 .100E+01 .625E+00 .987E-01 .103E-01 .000E+00 .266E+00 .455E-01 .800E-03 .800E-03
 7345 .100E+01 .625E+00 .987E-01 .103E-01 .000E+00 .266E+00 .455E-01 .800E-03 .800E-03
 7350 .100E+01 .625E+00 .987E-01 .103E-01 .000E+00 .266E+00 .455E-01 .800E-03 .800E-03
 7355 .100E+01 .625E+00 .988E-01 .103E-01 .000E+00 .266E+00 .454E-01 .800E-03 .800E-03
 7360 .100E+01 .625E+00 .988E-01 .103E-01 .000E+00 .266E+00 .454E-01 .800E-03 .800E-03
 7365 .100E+01 .625E+00 .988E-01 .103E-01 .000E+00 .266E+00 .454E-01 .800E-03 .800E-03
 7370 .100E+01 .625E+00 .989E-01 .103E-01 .000E+00 .266E+00 .454E-01 .800E-03 .800E-03
 7375 .100E+01 .625E+00 .989E-01 .103E-01 .000E+00 .266E+00 .454E-01 .800E-03 .800E-03
 7380 .100E+01 .625E+00 .989E-01 .103E-01 .000E+00 .266E+00 .454E-01 .800E-03 .800E-03
 7385 .100E+01 .625E+00 .989E-01 .103E-01 .000E+00 .266E+00 .454E-01 .800E-03 .800E-03
 7390 .100E+01 .625E+00 .990E-01 .103E-01 .000E+00 .266E+00 .454E-01 .800E-03 .800E-03
 7395 .100E+01 .625E+00 .990E-01 .103E-01 .000E+00 .266E+00 .454E-01 .800E-03 .800E-03
 7400 .100E+01 .625E+00 .990E-01 .103E-01 .000E+00 .266E+00 .454E-01 .800E-03 .800E-03
 7405 .100E+01 .625E+00 .991E-01 .103E-01 .000E+00 .266E+00 .454E-01 .800E-03 .800E-03
 7410 .100E+01 .625E+00 .991E-01 .103E-01 .000E+00 .266E+00 .454E-01 .800E-03 .800E-03
 7415 .100E+01 .625E+00 .991E-01 .103E-01 .000E+00 .266E+00 .454E-01 .800E-03 .800E-03
 7420 .100E+01 .625E+00 .991E-01 .103E-01 .000E+00 .266E+00 .454E-01 .800E-03 .800E-03
 7425 .100E+01 .625E+00 .992E-01 .103E-01 .000E+00 .266E+00 .454E-01 .800E-03 .800E-03
 7430 .100E+01 .625E+00 .992E-01 .103E-01 .000E+00 .266E+00 .454E-01 .800E-03 .800E-03
 7435 .100E+01 .625E+00 .992E-01 .103E-01 .000E+00 .266E+00 .454E-01 .800E-03 .800E-03
 7440 .100E+01 .624E+00 .992E-01 .103E-01 .000E+00 .266E+00 .454E-01 .800E-03 .800E-03
 7445 .100E+01 .624E+00 .993E-01 .103E-01 .000E+00 .266E+00 .454E-01 .800E-03 .800E-03
 7450 .100E+01 .624E+00 .993E-01 .103E-01 .000E+00 .266E+00 .454E-01 .800E-03 .800E-03
 7455 .100E+01 .624E+00 .993E-01 .103E-01 .000E+00 .266E+00 .454E-01 .800E-03 .800E-03
 7460 .100E+01 .624E+00 .994E-01 .103E-01 .000E+00 .266E+00 .454E-01 .800E-03 .800E-03
 7465 .100E+01 .624E+00 .994E-01 .103E-01 .000E+00 .266E+00 .454E-01 .800E-03 .800E-03
 7470 .100E+01 .624E+00 .994E-01 .103E-01 .000E+00 .266E+00 .454E-01 .800E-03 .800E-03
 7475 .100E+01 .624E+00 .994E-01 .103E-01 .000E+00 .266E+00 .454E-01 .800E-03 .800E-03
 7480 .100E+01 .624E+00 .995E-01 .103E-01 .000E+00 .266E+00 .454E-01 .800E-03 .800E-03
 7485 .100E+01 .624E+00 .995E-01 .103E-01 .000E+00 .266E+00 .454E-01 .800E-03 .800E-03
 7490 .100E+01 .624E+00 .995E-01 .103E-01 .000E+00 .266E+00 .454E-01 .800E-03 .800E-03
