 time   Mgal      M*       MWD     MBHNS    Msub     Mgas     Zgas   <Z*>mass <Z*>Lbol
 1215 .100E+01 .769E+00 .328E-01 .107E-01 .000E+00 .187E+00 .671E-01 .400E-02 .400E-02
 1220 .100E+01 .769E+00 .329E-01 .107E-01 .000E+00 .187E+00 .670E-01 .400E-02 .400E-02
 1225 .100E+01 .769E+00 .330E-01 .107E-01 .000E+00 .188E+00 .670E-01 .400E-02 .400E-02
 1230 .100E+01 .768E+00 .331E-01 .107E-01 .000E+00 .188E+00 .669E-01 .400E-02 .400E-02
 1235 .100E+01 .768E+00 .332E-01 .107E-01 .000E+00 .188E+00 .669E-01 .400E-02 .400E-02
 1240 .100E+01 .768E+00 .332E-01 .107E-01 .000E+00 .188E+00 .668E-01 .400E-02 .400E-02
 1245 .100E+01 .768E+00 .333E-01 .107E-01 .000E+00 .188E+00 .668E-01 .400E-02 .400E-02
 1250 .100E+01 .767E+00 .334E-01 .107E-01 .000E+00 .188E+00 .667E-01 .400E-02 .400E-02
 1255 .100E+01 .767E+00 .335E-01 .107E-01 .000E+00 .189E+00 .667E-01 .400E-02 .400E-02
 1260 .100E+01 .767E+00 .336E-01 .107E-01 .000E+00 .189E+00 .666E-01 .400E-02 .400E-02
 1265 .100E+01 .767E+00 .337E-01 .107E-01 .000E+00 .189E+00 .666E-01 .400E-02 .400E-02
 1270 .100E+01 .766E+00 .337E-01 .107E-01 .000E+00 .189E+00 .665E-01 .400E-02 .400E-02
 1275 .100E+01 .766E+00 .338E-01 .107E-01 .000E+00 .189E+00 .664E-01 .400E-02 .400E-02
 1280 .100E+01 .766E+00 .339E-01 .107E-01 .000E+00 .190E+00 .664E-01 .400E-02 .400E-02
 1285 .100E+01 .765E+00 .341E-01 .107E-01 .000E+00 .190E+00 .663E-01 .400E-02 .400E-02
 1290 .100E+01 .765E+00 .342E-01 .107E-01 .000E+00 .190E+00 .662E-01 .400E-02 .400E-02
 1295 .100E+01 .764E+00 .343E-01 .107E-01 .000E+00 .191E+00 .662E-01 .400E-02 .400E-02
 1300 .100E+01 .764E+00 .344E-01 .107E-01 .000E+00 .191E+00 .661E-01 .400E-02 .400E-02
 1305 .100E+01 .764E+00 .345E-01 .107E-01 .000E+00 .191E+00 .660E-01 .400E-02 .400E-02
 1310 .100E+01 .763E+00 .347E-01 .107E-01 .000E+00 .191E+00 .660E-01 .400E-02 .400E-02
 1315 .100E+01 .763E+00 .348E-01 .107E-01 .000E+00 .192E+00 .659E-01 .400E-02 .400E-02
 1320 .100E+01 .762E+00 .349E-01 .107E-01 .000E+00 .192E+00 .658E-01 .400E-02 .400E-02
 1325 .100E+01 .762E+00 .350E-01 .107E-01 .000E+00 .192E+00 .657E-01 .400E-02 .400E-02
 1330 .100E+01 .762E+00 .351E-01 .107E-01 .000E+00 .192E+00 .657E-01 .400E-02 .400E-02
 1335 .100E+01 .761E+00 .353E-01 .107E-01 .000E+00 .193E+00 .656E-01 .400E-02 .400E-02
 1340 .100E+01 .761E+00 .354E-01 .107E-01 .000E+00 .193E+00 .655E-01 .400E-02 .400E-02
 1345 .100E+01 .761E+00 .355E-01 .107E-01 .000E+00 .193E+00 .655E-01 .400E-02 .400E-02
 1350 .100E+01 .760E+00 .356E-01 .107E-01 .000E+00 .193E+00 .654E-01 .400E-02 .400E-02
 1355 .100E+01 .760E+00 .357E-01 .107E-01 .000E+00 .194E+00 .653E-01 .400E-02 .400E-02
 1360 .100E+01 .759E+00 .359E-01 .107E-01 .000E+00 .194E+00 .653E-01 .400E-02 .400E-02
 1365 .100E+01 .759E+00 .360E-01 .107E-01 .000E+00 .194E+00 .652E-01 .400E-02 .400E-02
 1370 .100E+01 .759E+00 .361E-01 .107E-01 .000E+00 .195E+00 .651E-01 .400E-02 .400E-02
 1375 .100E+01 .758E+00 .362E-01 .107E-01 .000E+00 .195E+00 .651E-01 .400E-02 .400E-02
 1380 .100E+01 .758E+00 .363E-01 .107E-01 .000E+00 .195E+00 .650E-01 .400E-02 .400E-02
 1385 .100E+01 .757E+00 .365E-01 .107E-01 .000E+00 .195E+00 .649E-01 .400E-02 .400E-02
 1390 .100E+01 .757E+00 .366E-01 .107E-01 .000E+00 .196E+00 .649E-01 .400E-02 .400E-02
 1395 .100E+01 .757E+00 .367E-01 .107E-01 .000E+00 .196E+00 .648E-01 .400E-02 .400E-02
 1400 .100E+01 .756E+00 .368E-01 .107E-01 .000E+00 .196E+00 .647E-01 .400E-02 .400E-02
 1405 .100E+01 .756E+00 .370E-01 .107E-01 .000E+00 .196E+00 .647E-01 .400E-02 .400E-02
 1410 .100E+01 .756E+00 .371E-01 .107E-01 .000E+00 .197E+00 .646E-01 .400E-02 .400E-02
 1415 .100E+01 .755E+00 .372E-01 .107E-01 .000E+00 .197E+00 .646E-01 .400E-02 .400E-02
 1420 .100E+01 .755E+00 .373E-01 .107E-01 .000E+00 .197E+00 .645E-01 .400E-02 .400E-02
 1425 .100E+01 .754E+00 .374E-01 .107E-01 .000E+00 .197E+00 .644E-01 .400E-02 .400E-02
 1430 .100E+01 .754E+00 .376E-01 .107E-01 .000E+00 .198E+00 .644E-01 .400E-02 .400E-02
 1435 .100E+01 .754E+00 .377E-01 .107E-01 .000E+00 .198E+00 .643E-01 .400E-02 .400E-02
 1440 .100E+01 .753E+00 .378E-01 .107E-01 .000E+00 .198E+00 .643E-01 .400E-02 .400E-02
 1445 .100E+01 .753E+00 .379E-01 .107E-01 .000E+00 .198E+00 .642E-01 .400E-02 .400E-02
 1450 .100E+01 .753E+00 .380E-01 .107E-01 .000E+00 .199E+00 .641E-01 .400E-02 .400E-02
 1455 .100E+01 .752E+00 .382E-01 .107E-01 .000E+00 .199E+00 .641E-01 .400E-02 .400E-02
 1460 .100E+01 .752E+00 .383E-01 .107E-01 .000E+00 .199E+00 .640E-01 .400E-02 .400E-02
 1465 .100E+01 .751E+00 .384E-01 .107E-01 .000E+00 .199E+00 .640E-01 .400E-02 .400E-02
 1470 .100E+01 .751E+00 .385E-01 .107E-01 .000E+00 .200E+00 .639E-01 .400E-02 .400E-02
 1475 .100E+01 .751E+00 .386E-01 .107E-01 .000E+00 .200E+00 .638E-01 .400E-02 .400E-02
 1480 .100E+01 .750E+00 .388E-01 .107E-01 .000E+00 .200E+00 .638E-01 .400E-02 .400E-02
 1485 .100E+01 .750E+00 .389E-01 .107E-01 .000E+00 .200E+00 .637E-01 .400E-02 .400E-02
 1490 .100E+01 .750E+00 .390E-01 .107E-01 .000E+00 .201E+00 .637E-01 .400E-02 .400E-02
 1495 .100E+01 .749E+00 .391E-01 .107E-01 .000E+00 .201E+00 .636E-01 .400E-02 .400E-02
 1500 .100E+01 .749E+00 .392E-01 .107E-01 .000E+00 .201E+00 .636E-01 .400E-02 .400E-02
 1505 .100E+01 .749E+00 .394E-01 .107E-01 .000E+00 .201E+00 .635E-01 .400E-02 .400E-02
 1510 .100E+01 .748E+00 .395E-01 .107E-01 .000E+00 .202E+00 .635E-01 .400E-02 .400E-02
 1515 .100E+01 .748E+00 .396E-01 .107E-01 .000E+00 .202E+00 .634E-01 .400E-02 .400E-02
 1520 .100E+01 .747E+00 .397E-01 .107E-01 .000E+00 .202E+00 .633E-01 .400E-02 .400E-02
 1525 .100E+01 .747E+00 .399E-01 .107E-01 .000E+00 .202E+00 .633E-01 .400E-02 .400E-02
 1530 .100E+01 .747E+00 .400E-01 .107E-01 .000E+00 .203E+00 .632E-01 .400E-02 .400E-02
 1535 .100E+01 .746E+00 .401E-01 .107E-01 .000E+00 .203E+00 .632E-01 .400E-02 .400E-02
 1540 .100E+01 .746E+00 .402E-01 .107E-01 .000E+00 .203E+00 .631E-01 .400E-02 .400E-02
 1545 .100E+01 .746E+00 .403E-01 .107E-01 .000E+00 .203E+00 .631E-01 .400E-02 .400E-02
 1550 .100E+01 .745E+00 .405E-01 .107E-01 .000E+00 .203E+00 .630E-01 .400E-02 .400E-02
 1555 .100E+01 .745E+00 .406E-01 .107E-01 .000E+00 .204E+00 .630E-01 .400E-02 .400E-02
 1560 .100E+01 .745E+00 .407E-01 .107E-01 .000E+00 .204E+00 .629E-01 .400E-02 .400E-02
 1565 .100E+01 .744E+00 .408E-01 .107E-01 .000E+00 .204E+00 .629E-01 .400E-02 .400E-02
 1570 .100E+01 .744E+00 .409E-01 .107E-01 .000E+00 .204E+00 .628E-01 .400E-02 .400E-02
 1575 .100E+01 .744E+00 .411E-01 .107E-01 .000E+00 .205E+00 .628E-01 .400E-02 .400E-02
 1580 .100E+01 .743E+00 .412E-01 .107E-01 .000E+00 .205E+00 .627E-01 .400E-02 .400E-02
 1585 .100E+01 .743E+00 .413E-01 .107E-01 .000E+00 .205E+00 .627E-01 .400E-02 .400E-02
 1590 .100E+01 .743E+00 .414E-01 .107E-01 .000E+00 .205E+00 .626E-01 .400E-02 .400E-02
 1595 .100E+01 .742E+00 .416E-01 .107E-01 .000E+00 .206E+00 .626E-01 .400E-02 .400E-02
 1600 .100E+01 .742E+00 .417E-01 .107E-01 .000E+00 .206E+00 .625E-01 .400E-02 .400E-02
 1605 .100E+01 .741E+00 .418E-01 .107E-01 .000E+00 .206E+00 .625E-01 .400E-02 .400E-02
 1610 .100E+01 .741E+00 .419E-01 .107E-01 .000E+00 .206E+00 .624E-01 .400E-02 .400E-02
 1615 .100E+01 .741E+00 .420E-01 .107E-01 .000E+00 .206E+00 .624E-01 .400E-02 .400E-02
 1620 .100E+01 .740E+00 .422E-01 .107E-01 .000E+00 .207E+00 .623E-01 .400E-02 .400E-02
 1625 .100E+01 .740E+00 .422E-01 .107E-01 .000E+00 .207E+00 .623E-01 .400E-02 .400E-02
 1630 .100E+01 .740E+00 .423E-01 .107E-01 .000E+00 .207E+00 .623E-01 .400E-02 .400E-02
 1635 .100E+01 .740E+00 .424E-01 .107E-01 .000E+00 .207E+00 .622E-01 .400E-02 .400E-02
 1640 .100E+01 .740E+00 .425E-01 .107E-01 .000E+00 .207E+00 .622E-01 .400E-02 .400E-02
 1645 .100E+01 .739E+00 .425E-01 .107E-01 .000E+00 .207E+00 .622E-01 .400E-02 .400E-02
 1650 .100E+01 .739E+00 .426E-01 .107E-01 .000E+00 .208E+00 .621E-01 .400E-02 .400E-02
 1655 .100E+01 .739E+00 .427E-01 .107E-01 .000E+00 .208E+00 .621E-01 .400E-02 .400E-02
 1660 .100E+01 .739E+00 .428E-01 .107E-01 .000E+00 .208E+00 .621E-01 .400E-02 .400E-02
 1665 .100E+01 .738E+00 .429E-01 .107E-01 .000E+00 .208E+00 .621E-01 .400E-02 .400E-02
 1670 .100E+01 .738E+00 .429E-01 .107E-01 .000E+00 .208E+00 .620E-01 .400E-02 .400E-02
 1675 .100E+01 .738E+00 .430E-01 .107E-01 .000E+00 .208E+00 .620E-01 .400E-02 .400E-02
 1680 .100E+01 .738E+00 .431E-01 .107E-01 .000E+00 .208E+00 .620E-01 .400E-02 .400E-02
 1685 .100E+01 .738E+00 .432E-01 .107E-01 .000E+00 .209E+00 .619E-01 .400E-02 .400E-02
 1690 .100E+01 .737E+00 .432E-01 .107E-01 .000E+00 .209E+00 .619E-01 .400E-02 .400E-02
 1695 .100E+01 .737E+00 .433E-01 .107E-01 .000E+00 .209E+00 .619E-01 .400E-02 .400E-02
 1700 .100E+01 .737E+00 .434E-01 .107E-01 .000E+00 .209E+00 .619E-01 .400E-02 .400E-02
 1705 .100E+01 .737E+00 .435E-01 .107E-01 .000E+00 .209E+00 .618E-01 .400E-02 .400E-02
 1710 .100E+01 .737E+00 .435E-01 .107E-01 .000E+00 .209E+00 .618E-01 .400E-02 .400E-02
 1715 .100E+01 .736E+00 .436E-01 .107E-01 .000E+00 .209E+00 .618E-01 .400E-02 .400E-02
 1720 .100E+01 .736E+00 .437E-01 .107E-01 .000E+00 .209E+00 .617E-01 .400E-02 .400E-02
 1725 .100E+01 .736E+00 .438E-01 .107E-01 .000E+00 .210E+00 .617E-01 .400E-02 .400E-02
 1730 .100E+01 .736E+00 .438E-01 .107E-01 .000E+00 .210E+00 .617E-01 .400E-02 .400E-02
 1735 .100E+01 .735E+00 .439E-01 .107E-01 .000E+00 .210E+00 .617E-01 .400E-02 .400E-02
 1740 .100E+01 .735E+00 .440E-01 .107E-01 .000E+00 .210E+00 .616E-01 .400E-02 .400E-02
 1745 .100E+01 .735E+00 .441E-01 .107E-01 .000E+00 .210E+00 .616E-01 .400E-02 .400E-02
 1750 .100E+01 .735E+00 .441E-01 .107E-01 .000E+00 .210E+00 .616E-01 .400E-02 .400E-02
 1755 .100E+01 .735E+00 .442E-01 .107E-01 .000E+00 .210E+00 .615E-01 .400E-02 .400E-02
 1760 .100E+01 .734E+00 .443E-01 .107E-01 .000E+00 .211E+00 .615E-01 .400E-02 .400E-02
 1765 .100E+01 .734E+00 .444E-01 .107E-01 .000E+00 .211E+00 .615E-01 .400E-02 .400E-02
 1770 .100E+01 .734E+00 .444E-01 .107E-01 .000E+00 .211E+00 .615E-01 .400E-02 .400E-02
 1775 .100E+01 .734E+00 .445E-01 .107E-01 .000E+00 .211E+00 .614E-01 .400E-02 .400E-02
 1780 .100E+01 .734E+00 .446E-01 .107E-01 .000E+00 .211E+00 .614E-01 .400E-02 .400E-02
 1785 .100E+01 .733E+00 .446E-01 .107E-01 .000E+00 .211E+00 .614E-01 .400E-02 .400E-02
 1790 .100E+01 .733E+00 .447E-01 .107E-01 .000E+00 .211E+00 .614E-01 .400E-02 .400E-02
 1795 .100E+01 .733E+00 .448E-01 .107E-01 .000E+00 .211E+00 .614E-01 .400E-02 .400E-02
 1800 .100E+01 .733E+00 .448E-01 .107E-01 .000E+00 .211E+00 .613E-01 .400E-02 .400E-02
 1805 .100E+01 .733E+00 .449E-01 .107E-01 .000E+00 .212E+00 .613E-01 .400E-02 .400E-02
 1810 .100E+01 .733E+00 .450E-01 .107E-01 .000E+00 .212E+00 .613E-01 .400E-02 .400E-02
 1815 .100E+01 .732E+00 .450E-01 .107E-01 .000E+00 .212E+00 .613E-01 .400E-02 .400E-02
 1820 .100E+01 .732E+00 .451E-01 .107E-01 .000E+00 .212E+00 .612E-01 .400E-02 .400E-02
 1825 .100E+01 .732E+00 .452E-01 .107E-01 .000E+00 .212E+00 .612E-01 .400E-02 .400E-02
 1830 .100E+01 .732E+00 .452E-01 .107E-01 .000E+00 .212E+00 .612E-01 .400E-02 .400E-02
 1835 .100E+01 .732E+00 .453E-01 .107E-01 .000E+00 .212E+00 .612E-01 .400E-02 .400E-02
 1840 .100E+01 .731E+00 .454E-01 .107E-01 .000E+00 .212E+00 .611E-01 .400E-02 .400E-02
 1845 .100E+01 .731E+00 .455E-01 .107E-01 .000E+00 .213E+00 .611E-01 .400E-02 .400E-02
 1850 .100E+01 .731E+00 .455E-01 .107E-01 .000E+00 .213E+00 .611E-01 .400E-02 .400E-02
 1855 .100E+01 .731E+00 .456E-01 .107E-01 .000E+00 .213E+00 .611E-01 .400E-02 .400E-02
 1860 .100E+01 .731E+00 .457E-01 .107E-01 .000E+00 .213E+00 .610E-01 .400E-02 .400E-02
 1865 .100E+01 .731E+00 .457E-01 .107E-01 .000E+00 .213E+00 .610E-01 .400E-02 .400E-02
 1870 .100E+01 .730E+00 .458E-01 .107E-01 .000E+00 .213E+00 .610E-01 .400E-02 .400E-02
 1875 .100E+01 .730E+00 .459E-01 .107E-01 .000E+00 .213E+00 .610E-01 .400E-02 .400E-02
 1880 .100E+01 .730E+00 .459E-01 .107E-01 .000E+00 .213E+00 .610E-01 .400E-02 .400E-02
 1885 .100E+01 .730E+00 .460E-01 .107E-01 .000E+00 .213E+00 .609E-01 .400E-02 .400E-02
 1890 .100E+01 .730E+00 .461E-01 .107E-01 .000E+00 .214E+00 .609E-01 .400E-02 .400E-02
 1895 .100E+01 .729E+00 .461E-01 .107E-01 .000E+00 .214E+00 .609E-01 .400E-02 .400E-02
 1900 .100E+01 .729E+00 .462E-01 .107E-01 .000E+00 .214E+00 .609E-01 .400E-02 .400E-02
 1905 .100E+01 .729E+00 .463E-01 .107E-01 .000E+00 .214E+00 .608E-01 .400E-02 .400E-02
 1910 .100E+01 .729E+00 .463E-01 .107E-01 .000E+00 .214E+00 .608E-01 .400E-02 .400E-02
 1915 .100E+01 .729E+00 .464E-01 .107E-01 .000E+00 .214E+00 .608E-01 .400E-02 .400E-02
 1920 .100E+01 .729E+00 .465E-01 .107E-01 .000E+00 .214E+00 .608E-01 .400E-02 .400E-02
 1925 .100E+01 .728E+00 .465E-01 .107E-01 .000E+00 .214E+00 .608E-01 .400E-02 .400E-02
 1930 .100E+01 .728E+00 .466E-01 .107E-01 .000E+00 .214E+00 .607E-01 .400E-02 .400E-02
 1935 .100E+01 .728E+00 .466E-01 .107E-01 .000E+00 .215E+00 .607E-01 .400E-02 .400E-02
 1940 .100E+01 .728E+00 .467E-01 .107E-01 .000E+00 .215E+00 .607E-01 .400E-02 .400E-02
 1945 .100E+01 .728E+00 .468E-01 .107E-01 .000E+00 .215E+00 .607E-01 .400E-02 .400E-02
 1950 .100E+01 .727E+00 .468E-01 .107E-01 .000E+00 .215E+00 .606E-01 .400E-02 .400E-02
 1955 .100E+01 .727E+00 .469E-01 .107E-01 .000E+00 .215E+00 .606E-01 .400E-02 .400E-02
 1960 .100E+01 .727E+00 .470E-01 .107E-01 .000E+00 .215E+00 .606E-01 .400E-02 .400E-02
 1965 .100E+01 .727E+00 .470E-01 .107E-01 .000E+00 .215E+00 .606E-01 .400E-02 .400E-02
 1970 .100E+01 .727E+00 .471E-01 .107E-01 .000E+00 .215E+00 .606E-01 .400E-02 .400E-02
 1975 .100E+01 .727E+00 .472E-01 .107E-01 .000E+00 .215E+00 .605E-01 .400E-02 .400E-02
 1980 .100E+01 .726E+00 .472E-01 .107E-01 .000E+00 .216E+00 .605E-01 .400E-02 .400E-02
 1985 .100E+01 .726E+00 .473E-01 .107E-01 .000E+00 .216E+00 .605E-01 .400E-02 .400E-02
 1990 .100E+01 .726E+00 .474E-01 .107E-01 .000E+00 .216E+00 .605E-01 .400E-02 .400E-02
 1995 .100E+01 .726E+00 .474E-01 .107E-01 .000E+00 .216E+00 .605E-01 .400E-02 .400E-02
 2000 .100E+01 .726E+00 .475E-01 .107E-01 .000E+00 .216E+00 .604E-01 .400E-02 .400E-02
 2005 .100E+01 .726E+00 .476E-01 .107E-01 .000E+00 .216E+00 .604E-01 .400E-02 .400E-02
 2010 .100E+01 .725E+00 .476E-01 .107E-01 .000E+00 .216E+00 .604E-01 .400E-02 .400E-02
 2015 .100E+01 .725E+00 .477E-01 .107E-01 .000E+00 .216E+00 .604E-01 .400E-02 .400E-02
 2020 .100E+01 .725E+00 .478E-01 .107E-01 .000E+00 .216E+00 .604E-01 .400E-02 .400E-02
 2025 .100E+01 .725E+00 .478E-01 .107E-01 .000E+00 .217E+00 .603E-01 .400E-02 .400E-02
 2030 .100E+01 .725E+00 .479E-01 .107E-01 .000E+00 .217E+00 .603E-01 .400E-02 .400E-02
 2035 .100E+01 .725E+00 .480E-01 .107E-01 .000E+00 .217E+00 .603E-01 .400E-02 .400E-02
 2040 .100E+01 .724E+00 .480E-01 .107E-01 .000E+00 .217E+00 .603E-01 .400E-02 .400E-02
 2045 .100E+01 .724E+00 .481E-01 .107E-01 .000E+00 .217E+00 .603E-01 .400E-02 .400E-02
 2050 .100E+01 .724E+00 .481E-01 .107E-01 .000E+00 .217E+00 .602E-01 .400E-02 .400E-02
 2055 .100E+01 .724E+00 .482E-01 .107E-01 .000E+00 .217E+00 .602E-01 .400E-02 .400E-02
 2060 .100E+01 .724E+00 .483E-01 .107E-01 .000E+00 .217E+00 .602E-01 .400E-02 .400E-02
 2065 .100E+01 .724E+00 .483E-01 .107E-01 .000E+00 .217E+00 .602E-01 .400E-02 .400E-02
 2070 .100E+01 .723E+00 .484E-01 .107E-01 .000E+00 .217E+00 .602E-01 .400E-02 .400E-02
 2075 .100E+01 .723E+00 .485E-01 .107E-01 .000E+00 .218E+00 .601E-01 .400E-02 .400E-02
 2080 .100E+01 .723E+00 .485E-01 .107E-01 .000E+00 .218E+00 .601E-01 .400E-02 .400E-02
 2085 .100E+01 .723E+00 .486E-01 .107E-01 .000E+00 .218E+00 .601E-01 .400E-02 .400E-02
 2090 .100E+01 .723E+00 .487E-01 .107E-01 .000E+00 .218E+00 .601E-01 .400E-02 .400E-02
 2095 .100E+01 .723E+00 .487E-01 .107E-01 .000E+00 .218E+00 .601E-01 .400E-02 .400E-02
 2100 .100E+01 .722E+00 .488E-01 .107E-01 .000E+00 .218E+00 .600E-01 .400E-02 .400E-02
 2105 .100E+01 .722E+00 .488E-01 .107E-01 .000E+00 .218E+00 .600E-01 .400E-02 .400E-02
 2110 .100E+01 .722E+00 .489E-01 .107E-01 .000E+00 .218E+00 .600E-01 .400E-02 .400E-02
 2115 .100E+01 .722E+00 .490E-01 .107E-01 .000E+00 .218E+00 .600E-01 .400E-02 .400E-02
 2120 .100E+01 .722E+00 .490E-01 .107E-01 .000E+00 .219E+00 .600E-01 .400E-02 .400E-02
 2125 .100E+01 .722E+00 .491E-01 .107E-01 .000E+00 .219E+00 .599E-01 .400E-02 .400E-02
 2130 .100E+01 .721E+00 .492E-01 .107E-01 .000E+00 .219E+00 .599E-01 .400E-02 .400E-02
 2135 .100E+01 .721E+00 .492E-01 .107E-01 .000E+00 .219E+00 .599E-01 .400E-02 .400E-02
 2140 .100E+01 .721E+00 .493E-01 .107E-01 .000E+00 .219E+00 .599E-01 .400E-02 .400E-02
 2145 .100E+01 .721E+00 .493E-01 .107E-01 .000E+00 .219E+00 .599E-01 .400E-02 .400E-02
 2150 .100E+01 .721E+00 .494E-01 .107E-01 .000E+00 .219E+00 .599E-01 .400E-02 .400E-02
 2155 .100E+01 .721E+00 .495E-01 .107E-01 .000E+00 .219E+00 .598E-01 .400E-02 .400E-02
 2160 .100E+01 .720E+00 .495E-01 .107E-01 .000E+00 .219E+00 .598E-01 .400E-02 .400E-02
 2165 .100E+01 .720E+00 .496E-01 .107E-01 .000E+00 .219E+00 .598E-01 .400E-02 .400E-02
 2170 .100E+01 .720E+00 .496E-01 .107E-01 .000E+00 .219E+00 .598E-01 .400E-02 .400E-02
 2175 .100E+01 .720E+00 .497E-01 .107E-01 .000E+00 .220E+00 .598E-01 .400E-02 .400E-02
 2180 .100E+01 .720E+00 .497E-01 .107E-01 .000E+00 .220E+00 .598E-01 .400E-02 .400E-02
 2185 .100E+01 .720E+00 .498E-01 .107E-01 .000E+00 .220E+00 .597E-01 .400E-02 .400E-02
 2190 .100E+01 .720E+00 .499E-01 .107E-01 .000E+00 .220E+00 .597E-01 .400E-02 .400E-02
 2195 .100E+01 .719E+00 .499E-01 .107E-01 .000E+00 .220E+00 .597E-01 .400E-02 .400E-02
 2200 .100E+01 .719E+00 .500E-01 .107E-01 .000E+00 .220E+00 .597E-01 .400E-02 .400E-02
 2205 .100E+01 .719E+00 .500E-01 .107E-01 .000E+00 .220E+00 .597E-01 .400E-02 .400E-02
 2210 .100E+01 .719E+00 .501E-01 .107E-01 .000E+00 .220E+00 .597E-01 .400E-02 .400E-02
 2215 .100E+01 .719E+00 .501E-01 .107E-01 .000E+00 .220E+00 .596E-01 .400E-02 .400E-02
 2220 .100E+01 .719E+00 .502E-01 .107E-01 .000E+00 .220E+00 .596E-01 .400E-02 .400E-02
 2225 .100E+01 .719E+00 .503E-01 .107E-01 .000E+00 .220E+00 .596E-01 .400E-02 .400E-02
 2230 .100E+01 .718E+00 .503E-01 .107E-01 .000E+00 .221E+00 .596E-01 .400E-02 .400E-02
 2235 .100E+01 .718E+00 .504E-01 .107E-01 .000E+00 .221E+00 .596E-01 .400E-02 .400E-02
 2240 .100E+01 .718E+00 .504E-01 .107E-01 .000E+00 .221E+00 .596E-01 .400E-02 .400E-02
 2245 .100E+01 .718E+00 .505E-01 .107E-01 .000E+00 .221E+00 .595E-01 .400E-02 .400E-02
 2250 .100E+01 .718E+00 .505E-01 .107E-01 .000E+00 .221E+00 .595E-01 .400E-02 .400E-02
 2255 .100E+01 .718E+00 .506E-01 .107E-01 .000E+00 .221E+00 .595E-01 .400E-02 .400E-02
 2260 .100E+01 .718E+00 .507E-01 .107E-01 .000E+00 .221E+00 .595E-01 .400E-02 .400E-02
 2265 .100E+01 .717E+00 .507E-01 .107E-01 .000E+00 .221E+00 .595E-01 .400E-02 .400E-02
 2270 .100E+01 .717E+00 .508E-01 .107E-01 .000E+00 .221E+00 .595E-01 .400E-02 .400E-02
 2275 .100E+01 .717E+00 .508E-01 .107E-01 .000E+00 .221E+00 .594E-01 .400E-02 .400E-02
 2280 .100E+01 .717E+00 .509E-01 .107E-01 .000E+00 .221E+00 .594E-01 .400E-02 .400E-02
 2285 .100E+01 .717E+00 .509E-01 .107E-01 .000E+00 .222E+00 .594E-01 .400E-02 .400E-02
 2290 .100E+01 .717E+00 .510E-01 .107E-01 .000E+00 .222E+00 .594E-01 .400E-02 .400E-02
 2295 .100E+01 .717E+00 .510E-01 .107E-01 .000E+00 .222E+00 .594E-01 .400E-02 .400E-02
 2300 .100E+01 .716E+00 .511E-01 .107E-01 .000E+00 .222E+00 .594E-01 .400E-02 .400E-02
 2305 .100E+01 .716E+00 .512E-01 .107E-01 .000E+00 .222E+00 .593E-01 .400E-02 .400E-02
 2310 .100E+01 .716E+00 .512E-01 .107E-01 .000E+00 .222E+00 .593E-01 .400E-02 .400E-02
 2315 .100E+01 .716E+00 .513E-01 .107E-01 .000E+00 .222E+00 .593E-01 .400E-02 .400E-02
 2320 .100E+01 .716E+00 .513E-01 .107E-01 .000E+00 .222E+00 .593E-01 .400E-02 .400E-02
 2325 .100E+01 .716E+00 .514E-01 .107E-01 .000E+00 .222E+00 .593E-01 .400E-02 .400E-02
 2330 .100E+01 .716E+00 .514E-01 .107E-01 .000E+00 .222E+00 .593E-01 .400E-02 .400E-02
 2335 .100E+01 .715E+00 .515E-01 .107E-01 .000E+00 .222E+00 .593E-01 .400E-02 .400E-02
 2340 .100E+01 .715E+00 .515E-01 .107E-01 .000E+00 .222E+00 .592E-01 .400E-02 .400E-02
 2345 .100E+01 .715E+00 .516E-01 .107E-01 .000E+00 .223E+00 .592E-01 .400E-02 .400E-02
 2350 .100E+01 .715E+00 .517E-01 .107E-01 .000E+00 .223E+00 .592E-01 .400E-02 .400E-02
 2355 .100E+01 .715E+00 .517E-01 .107E-01 .000E+00 .223E+00 .592E-01 .400E-02 .400E-02
 2360 .100E+01 .715E+00 .518E-01 .107E-01 .000E+00 .223E+00 .592E-01 .400E-02 .400E-02
 2365 .100E+01 .715E+00 .518E-01 .107E-01 .000E+00 .223E+00 .592E-01 .400E-02 .400E-02
 2370 .100E+01 .714E+00 .519E-01 .107E-01 .000E+00 .223E+00 .591E-01 .400E-02 .400E-02
 2375 .100E+01 .714E+00 .519E-01 .107E-01 .000E+00 .223E+00 .591E-01 .400E-02 .400E-02
 2380 .100E+01 .714E+00 .520E-01 .107E-01 .000E+00 .223E+00 .591E-01 .400E-02 .400E-02
 2385 .100E+01 .714E+00 .520E-01 .107E-01 .000E+00 .223E+00 .591E-01 .400E-02 .400E-02
 2390 .100E+01 .714E+00 .521E-01 .107E-01 .000E+00 .223E+00 .591E-01 .400E-02 .400E-02
 2395 .100E+01 .714E+00 .521E-01 .107E-01 .000E+00 .223E+00 .591E-01 .400E-02 .400E-02
 2400 .100E+01 .714E+00 .522E-01 .107E-01 .000E+00 .223E+00 .590E-01 .400E-02 .400E-02
 2405 .100E+01 .713E+00 .523E-01 .107E-01 .000E+00 .224E+00 .590E-01 .400E-02 .400E-02
 2410 .100E+01 .713E+00 .523E-01 .107E-01 .000E+00 .224E+00 .590E-01 .400E-02 .400E-02
